#,Feature,TestCase,Result,ResultType,ExecutedOn,Description,Function,Module,Devices,KnownIssue
1,Instrumentation,ft_sf_wm_telemetry_interval,Pass,Mapped,2024-01-07 04:23:10,verification of configured telemetry interval and reset to default interval is successful,test_ft_watermark_telemetry_interval,system/test_snapshot.py,V2,
2,Instrumentation Enhancements,ft_sf_snapshot_tam_Error_Logs,Pass,SubTest,2024-01-07 04:23:10,Error logs are getting generated on the device,test_ft_watermark_telemetry_interval,system/test_snapshot.py,V2,
3,Regression,ft_ntp_message_log_display_with_correct_time,Pass,Mapped,2024-01-07 04:40:01,Test case passed,test_ft_ntp_disable_enable_with_message_log,system/test_ntp.py,V2,
4,Regression,ft_ntp_disable_ntp_enable_ntp,Pass,Mapped,2024-01-07 04:40:01,Test case passed,test_ft_ntp_disable_enable_with_message_log,system/test_ntp.py,V2,
5,Regression,ft_ntp_existsconfig,Pass,Mapped,2024-01-07 04:40:12,Test case passed,test_ntp_exists_config,system/test_ntp.py,V2,
6,Regression,ft_snmp_sysName,Pass,Mapped,2024-01-07 04:43:35,Test case passed,test_ft_snmp_sysName,system/test_snmp.py,V2,
7,Regression,ft_snmp_test_syUpTime,Pass,Mapped,2024-01-07 04:43:40,Test case passed,test_ft_snmp_test_syUpTime,system/test_snmp.py,V2,
8,Regression,ft_snmp_sysDescr,Pass,Mapped,2024-01-07 04:43:47,Test case passed,test_ft_snmp_sysDescr,system/test_snmp.py,V2,
9,Regression,FtOpSoSySnFn008,Pass,Mapped,2024-01-07 04:43:56,Test case passed,test_ft_snmp_mib_2,system/test_snmp.py,V2,
10,Regression,FtOpSoSySnFn009,Pass,Mapped,2024-01-07 04:44:01,Test case passed,test_ft_snmp_if_mib_all,system/test_snmp.py,V2,
11,Regression,FtOpSoSySnFn010,Pass,Mapped,2024-01-07 04:44:05,Test case passed,test_ft_snmp_entity_mib_all,system/test_snmp.py,V2,
12,Regression,FtOpSoSySnFn013,Pass,Mapped,2024-01-07 04:44:09,Test case passed,test_ft_snmp_dot1q_dot1db_mib,system/test_snmp.py,V2,
13,Regression,FtOpSoSySnFn012,Pass,Mapped,2024-01-07 04:44:09,Test case passed,test_ft_snmp_dot1q_dot1db_mib,system/test_snmp.py,V2,
14,Regression,FtOpSoSySnFn015,Pass,Mapped,2024-01-07 04:44:21,Test case passed,test_ft_snmp_root_node_walk,system/test_snmp.py,V2,
15,Regression,FtOpSoSySnFn016,Pass,Mapped,2024-01-07 04:44:32,Test case passed,test_ft_snmp_ipAddressRowStatus_ipv6,system/test_snmp.py,V2,
16,Regression,FtOpSoSySnFn017,Pass,Mapped,2024-01-07 04:44:36,Test case passed,test_ft_snmp_ipAddressStorageType_ipv6,system/test_snmp.py,V2,
17,Regression,FtOpSoSySnFn020,Pass,Mapped,2024-01-07 04:44:40,Test case passed,test_ft_snmp_ipv6_If_Forward_default_HopLimit,system/test_snmp.py,V2,
18,Regression,FtOpSoSySnFn021,Pass,Mapped,2024-01-07 04:44:44,Test case passed,test_ft_snmp_ipv6scope_index_table,system/test_snmp.py,V2,
19,Regression,test_snmp_ip_forward_table,Pass,Mapped,2024-01-07 04:44:52,Test case passed,test_ft_snmp_ip_forward_table,system/test_snmp.py,V2,
