#,Module,Devices,Models,Chips,TGen,Count,Pass,Rate,Time
1,system/test_snapshot.py,V2,UNKNOWN,VS,scapy,2,2,100.00%,0:01:00
2,system/test_ntp.py,V2,UNKNOWN,VS,scapy,3,3,100.00%,0:15:23
3,system/test_snmp.py,V2,UNKNOWN,VS,scapy,42,40,95.24%,0:06:35
4,security/test_tacacs.py,V2,UNKNOWN,VS,scapy,6,6,100.00%,0:02:56
