Module Name,TC Pass Rate,TC Count,TC Pass,Sys Logs,CDT,FCLI,TSSH,DCNT,Prolog Time,Epilog Time,Func Time,Exec Time,Pass Rate,FCNT,Pass,Fail,Dut Fail,TGen Fail,Script Error,Not Supported,Config Fail,Env Fail,Dep Fail,Skipped,Timeout,Topo Fail,Node,TS
,59.30%,86,51,0,1:53:41,9,0,14,0:20:28,0:09:28,0:37:23,1:07:19,69.70%,66,46,16,1,0,2,0,0,1,0,0,0,0,,0
system/test_lldp.py,0.00%,16,0,0,0:17:54,1,0,2,0:04:25,0:04:32,0:00:00,0:08:57,0.00%,12,0,12,0,0,0,0,0,0,0,0,0,0,3,0
system/test_interface.py,0.00%,1,0,0,0:09:12,1,0,2,0:03:05,0:00:30,0:01:01,0:04:36,0.00%,1,0,0,1,0,0,0,0,0,0,0,0,0,3,0
security/test_tacacs.py,0.00%,6,0,0,0:03:38,1,0,1,0:02:48,0:00:43,0:00:07,0:03:38,0.00%,1,0,1,0,0,0,0,0,0,0,0,0,0,7,0
system/test_ntp.py,33.33%,3,1,0,0:06:07,1,0,1,0:00:29,0:00:27,0:05:11,0:06:07,50.00%,2,1,0,0,0,1,0,0,0,0,0,0,0,6,0
system/test_ssh.py,66.67%,6,4,0,0:30:10,1,0,2,0:03:10,0:00:53,0:11:02,0:15:05,66.67%,3,2,1,0,0,0,0,0,0,0,0,0,0,2,0
switching/test_vlan.py,57.14%,7,4,0,0:30:22,1,0,2,0:00:40,0:00:28,0:14:03,0:15:11,75.00%,4,3,0,0,0,1,0,0,0,0,0,0,0,2,0
system/test_snmp.py,90.48%,42,38,0,0:09:27,1,0,1,0:04:07,0:00:46,0:04:34,0:09:27,92.50%,40,37,2,0,0,0,0,0,1,0,0,0,0,6,0
switching/test_portchannel.py,100.00%,3,3,0,0:05:06,1,0,2,0:00:49,0:00:35,0:01:09,0:02:33,100.00%,2,2,0,0,0,0,0,0,0,0,0,0,0,3,0
system/test_snapshot.py,50.00%,2,1,0,0:01:45,1,0,1,0:00:55,0:00:34,0:00:16,0:01:45,100.00%,1,1,0,0,0,0,0,0,0,0,0,0,0,7,0
