#,Feature,TestCase,Result,ResultType,ExecutedOn,Description,Function,Module,Devices,KnownIssue
1,Regression,FtOpSoRtPerfFn052,Fail,Mapped,2024-01-08 02:04:23,Route table is not updated after advertising of routes on TG,test_ft_l3_performance_enhancements_v4_route_intstall_withdraw,routing/test_l3_performance.py,V1,
2,L3 Performance enhancements,FtOpSoRtPerfFn026,Fail,Mapped,2024-01-08 02:04:23,Route table is not updated after advertising of routes on TG,test_ft_l3_performance_enhancements_v4_route_intstall_withdraw,routing/test_l3_performance.py,V1,
3,L3 Performance enhancements,FtOpSoRtPerfFn025,Pass,SubTest,2024-01-08 02:04:23,Test case passed,test_ft_l3_performance_enhancements_v4_route_intstall_withdraw,routing/test_l3_performance.py,V1,
4,Regression,FtOpSoRtPerfFn053,Pass,SubTest,2024-01-08 02:04:23,Test case passed,test_ft_l3_performance_enhancements_v4_route_intstall_withdraw,routing/test_l3_performance.py,V1,
5,Regression,FtOpSoRtPerfFn055,Pass,Mapped,2024-01-08 02:05:32,Test case passed,test_cli_validation_ip_address,routing/test_l3_performance.py,V1,
6,Regression,FtOpSoRtPerfFn054,Pass,SubTest,2024-01-08 02:05:32,Test case passed,test_cli_validation_ip_address,routing/test_l3_performance.py,V1,
7,Regression,FtOpSoRtPerfFn057,Pass,Mapped,2024-01-08 02:05:53,Test case passed,test_cli_validation_bgp_router_config,routing/test_l3_performance.py,V1,
8,Regression,FtOpSoRtPerfFn056,Pass,SubTest,2024-01-08 02:05:53,Test case passed,test_cli_validation_bgp_router_config,routing/test_l3_performance.py,V1,
9,NAT,ft_static_nat_docker_restart,EnvFail,Mapped,2024-01-08 02:17:04,Console hang observed. Exiting.,test_ft_nat_docker_restart,routing/NAT/test_nat.py,V1,
10,NAT,ft_static_napt_docker_restart,EnvFail,Mapped,2024-01-08 02:17:04,Console hang observed. Exiting.,test_ft_nat_docker_restart,routing/NAT/test_nat.py,V1,
11,NAT,ft_dynamic_napt_docker_restart,EnvFail,Mapped,2024-01-08 02:17:04,Console hang observed. Exiting.,test_ft_nat_docker_restart,routing/NAT/test_nat.py,V1,
