Feature Type,Pass Rate,Executed,Pass,Non Pass,Not Run,Effective Pass Rate,Exec Time,SysLogs,Env Fail Rate,Skipped Rate,Script Error Rate,Unsupported Rate,CDT
OverAll,61.83%,131,81,50,21,73.64%,2:47:49,0,15.27%,0.00%,0.00%,0.76%,5:29:44
