Feature Name,Pass Rate,Executed,Pass,Non Pass,Not Run,Effective Pass Rate,Exec Time,SysLogs,Env Fail Rate,Skipped Rate,Script Error Rate,Unsupported Rate,CDT
,75.00%,8,6,2,0,75.00%,0:05:18,0,0.00%,0.00%,0.00%,0.00%,0:05:18
L3 Performance enhancements,50.00%,2,1,1,0,50.00%,0:00:00,0,0.00%,0.00%,0.00%,0.00%,0:00:00
Regression,83.33%,6,5,1,0,83.33%,0:05:18,0,0.00%,0.00%,0.00%,0.00%,0:05:18
