#,Node,Feature,TestCase,Result,ResultType,ExecutedOn,Description,Function,Module,Devices,KnownIssue
1,gw1,Regression,ft_bgp_confedv6_config_adv,Fail,Mapped,2023-12-31 22:50:18,Fail: Route advertised by DUT1 not found on DUT3,TestBGPConfed.test_ipv6_confed_route_distribution,routing/BGP/test_bgp_4node.py,"V1, V2, V3, V4",
2,gw1,Regression,ft_bgp_confedv6_route_reflector,Fail,Mapped,2023-12-31 22:51:06,Fail: DUT4 did not learn the routes advertised by peer DUT2,TestBGPConfed.test_ipv6_confed_with_rr,routing/BGP/test_bgp_4node.py,"V1, V2, V3, V4",
3,gw1,Regression,ft_bgp_confedv6_route_maps_filter,Pass,Mapped,2023-12-31 22:51:45,Test case passed,TestBGPConfed.test_confed_route_distribution_with_rmap,routing/BGP/test_bgp_4node.py,"V1, V2, V3, V4",
4,gw1,Regression,ft_bgp_ibgp_RR_Loop,ScriptError,Mapped,2023-12-31 22:52:28,Exception IndexError list index out of range in file /tests/routing/BGP/test_bgp_4node.py at line 690,test_ft_bgp_ibgp_RR_Loop,routing/BGP/test_bgp_4node.py,"V1, V2, V3, V4",
5,gw1,Regression,test_ft_bgp_ebgp_community_sub,Pass,Mapped,2023-12-31 22:56:46,Test case passed,test_ft_bgp_ebgp_community_map,routing/BGP/test_bgp_4node.py,"V1, V2, V3, V4",
6,gw1,Regression,ft_bgp_ebgp_community_map,Pass,Mapped,2023-12-31 22:56:46,Test case passed,test_ft_bgp_ebgp_community_map,routing/BGP/test_bgp_4node.py,"V1, V2, V3, V4",
7,gw2,VRF-Lite,FtOpSoRoVrfCli006,Pass,Mapped,2023-12-31 23:12:51,Test case passed,test_VrfFun001_06,routing/VRF/test_vrf.py,"V3, V4",
8,gw2,VRF-Lite,FtOpSoRoVrfCli001,Pass,Mapped,2023-12-31 23:12:51,Test case passed,test_VrfFun001_06,routing/VRF/test_vrf.py,"V3, V4",
9,gw2,VRF-Lite,FtOpSoRoVrfFun037,Pass,Mapped,2023-12-31 23:13:20,Test case passed,test_VrfFun_26_27,routing/VRF/test_vrf.py,"V3, V4",
10,gw2,VRF-Lite,FtOpSoRoVrfFun027,Pass,Mapped,2023-12-31 23:13:20,Test case passed,test_VrfFun_26_27,routing/VRF/test_vrf.py,"V3, V4",
