#,Feature,TestCase,Result,ResultType,ExecutedOn,Description,Function,Module,Devices,KnownIssue
15,Regression,FtOtSoRtBgp4Fn063,Pass,Mapped,2024-01-06 23:22:24,Test case passed,TestBGPRif.test_ft_bgp_graceful_restart_and_aware_routers,routing/BGP/test_bgp.py,"V3, V4",
16,Regression,FtOtSoRtBgp4Fn001,Fail,Mapped,2024-01-06 23:24:05,Test case Failed.,TestBGPRif.test_ft_bgp_ipv4_no_route_aggregation_for_exact_prefix_match,routing/BGP/test_bgp.py,"V3, V4",
17,Regression,FtOtSoRtBgp4Fn002,Pass,Mapped,2024-01-06 23:25:50,Test case passed,TestBGPRif.test_ft_bgp_ipv4_route_aggregation_atomic_aggregate_without_as_set,routing/BGP/test_bgp.py,"V3, V4",
18,Regression,FtOtSoRtBgp4Fn061,Pass,Mapped,2024-01-06 23:27:11,Test case passed,TestBGPRif.test_bgp_route_aggregation_4byteASN,routing/BGP/test_bgp.py,"V3, V4",
19,Regression,FtOtSoRtBgpPlFn001,Pass,Mapped,2024-01-06 23:28:13,Test case passed,TestBGPRif.test_ft_bgp_ipv6_route_aggregation_with_as_set,routing/BGP/test_bgp.py,"V3, V4",
20,Regression,FtOtSoRtBgp4Fn060,Pass,Mapped,2024-01-06 23:28:46,Test case passed,TestBGPRif.test_ft_bgp_v4_dyn_nbr,routing/BGP/test_bgp.py,"V3, V4",
21,Regression,FtOtSoRtBgpPlFn004,Pass,Mapped,2024-01-06 23:29:18,Test case passed,TestBGPRif.test_ft_bgp_v6_dyn_nbr,routing/BGP/test_bgp.py,"V3, V4",
22,Regression,FtOtSoRtBgp4Fn019,Fail,Mapped,2024-01-06 23:34:07,Test case Failed Failed to form BGP peering using max dynamic ipv4 neighbors,TestBGPRif.test_ft_bgp_v4_max_dyn_nbr,routing/BGP/test_bgp.py,"V3, V4",
23,Regression,FtOtSoRtBgp4Fn078,Pass,Mapped,2024-01-06 23:34:27,Test case passed,TestBGPRif.test_ft_bgp_rmap,routing/BGP/test_bgp.py,"V3, V4",
24,Regression,FtOtSoRtBgp4Fn034,Pass,Mapped,2024-01-06 23:36:24,The operation is successful,TestBGPIPvxRouteAdvertisementFilter.test_redistribute_connected_ipv4,routing/BGP/test_bgp.py,"V3, V4",
25,Regression,FtOtSoRtBgp4Fn033,Pass,Mapped,2024-01-06 23:36:45,Test case passed,TestBGPIPvxRouteAdvertisementFilter.test_redistribute_static_ipv4,routing/BGP/test_bgp.py,"V3, V4",
26,Regression,FtOtSoRtBgp4Fn018,Pass,Mapped,2024-01-06 23:37:00,Test case passed,TestBGPIPvxRouteAdvertisementFilter.test_distribute_list_in_ipv4,routing/BGP/test_bgp.py,"V3, V4",
27,Regression,FtOtSoRtBgp4Fn077,Pass,Mapped,2024-01-06 23:37:15,Test case passed,TestBGPIPvxRouteAdvertisementFilter.test_filter_list_in_ipv4,routing/BGP/test_bgp.py,"V3, V4",
28,Regression,FtOtSoRtBgp4Fn039,Pass,Mapped,2024-01-06 23:37:15,Test case passed,TestBGPIPvxRouteAdvertisementFilter.test_filter_list_in_ipv4,routing/BGP/test_bgp.py,"V3, V4",
29,Regression,ft_bgp_outbound_routefilter,Pass,Mapped,2024-01-06 23:37:42,Test case passed,TestBGPIPvxRouteAdvertisementFilter.test_prefix_list_out_ipv4,routing/BGP/test_bgp.py,"V3, V4",
30,Regression,FtOtSoRtBgp4Fn036,Pass,Mapped,2024-01-06 23:37:42,Test case passed,TestBGPIPvxRouteAdvertisementFilter.test_prefix_list_out_ipv4,routing/BGP/test_bgp.py,"V3, V4",
31,Regression,FtOtSoRtBgp4Fn032,Pass,Mapped,2024-01-06 23:37:58,Test case passed,TestBGPIPvxRouteAdvertisementFilter.test_default_originate_ipv4,routing/BGP/test_bgp.py,"V3, V4",
32,Regression,FtOtSoRtBgp4Fn027,Unsupported,Mapped,2024-01-06 23:38:10,UI 'klish' unsupported router bgp 65001,TestBGPIPvxRouteAdvertisementFilter.test_route_map_in_ipv4,routing/BGP/test_bgp.py,"V3, V4",
33,Regression,ft_bgp_v6peer_route_redist_static_conn,Pass,Mapped,2024-01-06 23:38:29,The operation is successful,TestBGPIPvxRouteAdvertisementFilter.test_redistribute_connected_ipv6,routing/BGP/test_bgp.py,"V3, V4",
34,Regression,bgp_redis_st_ipv6,Pass,Mapped,2024-01-06 23:38:49,Test case passed,TestBGPIPvxRouteAdvertisementFilter.test_redistribute_static_ipv6,routing/BGP/test_bgp.py,"V3, V4",
35,Regression,ft_bgp_v6_as_path_acl,Pass,Mapped,2024-01-06 23:39:05,Test case passed,TestBGPIPvxRouteAdvertisementFilter.test_distribute_list_in_ipv6,routing/BGP/test_bgp.py,"V3, V4",
36,Regression,FtOtSoRtBgpPlFn014,Pass,Mapped,2024-01-06 23:39:05,Test case passed,TestBGPIPvxRouteAdvertisementFilter.test_distribute_list_in_ipv6,routing/BGP/test_bgp.py,"V3, V4",
37,Regression,FtOtSoRtBgpPlFn012,Pass,Mapped,2024-01-06 23:39:05,Test case passed,TestBGPIPvxRouteAdvertisementFilter.test_distribute_list_in_ipv6,routing/BGP/test_bgp.py,"V3, V4",
38,Regression,FtOtSoRtBgpPlFn007,Pass,Mapped,2024-01-06 23:39:20,Test case passed,TestBGPIPvxRouteAdvertisementFilter.test_filter_list_in_ipv6,routing/BGP/test_bgp.py,"V3, V4",
39,Regression,FtOtSoRtBgpPlFn016,Pass,Mapped,2024-01-06 23:39:36,Test case passed,TestBGPIPvxRouteAdvertisementFilter.test_prefix_list_out_ipv6,routing/BGP/test_bgp.py,"V3, V4",
40,Regression,FtOtSoRtBgpPlFn018,Pass,Mapped,2024-01-06 23:39:51,Test case passed,TestBGPIPvxRouteAdvertisementFilter.test_filter_list_out_ipv6,routing/BGP/test_bgp.py,"V3, V4",
41,Regression,bgp_default_ipv6,Pass,Mapped,2024-01-06 23:40:07,Test case passed,TestBGPIPvxRouteAdvertisementFilter.test_default_originate_ipv6,routing/BGP/test_bgp.py,"V3, V4",
42,Regression,FtOtSoRtBgpPlFn038,Fail,Mapped,2024-01-06 23:40:28,Entry not found,TestBGPIPvxRouteAdvertisementFilter.test_route_map_in_ipv6,routing/BGP/test_bgp.py,"V3, V4",
43,Regression,FtOtSoRtBgp4Fn016,Pass,Mapped,2024-01-06 23:40:52,The operation is successful,TestBGPIPvxRouteAdvertisementFilter.test_bgp_route_map_with_community,routing/BGP/test_bgp.py,"V3, V4",
44,Regression,FtOtSoRtBgp4Fn014,Pass,Mapped,2024-01-06 23:41:25,Test case passed,TestBGPIPvxRouteAdvertisementFilter.test_bgp_ebgp4_nbr_update_source,routing/BGP/test_bgp.py,"V3, V4",
45,Regression,FtOtSoRtBgp4Fn015,Pass,Mapped,2024-01-06 23:43:44,Test case passed,TestBGPIPvxRouteAdvertisementFilter.test_bgp_ebgp4_nbr_authentication,routing/BGP/test_bgp.py,"V3, V4",
46,Regression,FtOtSoRtBgpPlFn002,Pass,Mapped,2024-01-06 23:44:09,Test case passed,TestBGPIPvxRouteAdvertisementFilter.test_route_aggregate_ipv6,routing/BGP/test_bgp.py,"V3, V4",
47,Regression,FtOtSoRtBgpPlFn005,Pass,Mapped,2024-01-06 23:44:28,Test case passed,TestBGPIPvxRouteAdvertisementFilter.test_static_blackhole_rt_redistribute_with_routemap_ipv6,routing/BGP/test_bgp.py,"V3, V4",
48,Regression,bgp_lag_clear,Pass,Mapped,2024-01-06 23:46:19,Test case passed,TestBGPVeLag.test_ft_bgp_clear,routing/BGP/test_bgp.py,"V3, V4",
49,Regression,FtOtSoRtBgpPlFn032,Pass,Mapped,2024-01-06 23:49:49,Test case passed,TestBGPVeLag.test_ft_bgp_peer_traffic_check,routing/BGP/test_bgp.py,"V3, V4",
50,Regression,FtOtSoRtBgp4Fn070,Pass,Mapped,2024-01-06 23:49:49,Test case passed,TestBGPVeLag.test_ft_bgp_peer_traffic_check,routing/BGP/test_bgp.py,"V3, V4",
51,Regression,FtOtSoRtBgp4Fn069,Pass,Mapped,2024-01-06 23:49:49,Test case passed,TestBGPVeLag.test_ft_bgp_peer_traffic_check,routing/BGP/test_bgp.py,"V3, V4",
52,Regression,bgpl3lag_traffic,Pass,Mapped,2024-01-06 23:54:22,Test case passed,TestBGPL3Lag.test_ft_bgp_l3lag_peer_traffic_check,routing/BGP/test_bgp.py,"V3, V4",
53,VRF-Lite,FtOpSoRoVrfCli006,Fail,Mapped,2024-01-07 00:06:57,STEP 12 FAIL: IPv4 BGP session on VRF-102 did not come up,test_VrfFun001_06,routing/VRF/test_vrf.py,"V3, V4",
54,VRF-Lite,FtOpSoRoVrfCli001,Fail,Mapped,2024-01-07 00:06:57,STEP 12 FAIL: IPv4 BGP session on VRF-102 did not come up,test_VrfFun001_06,routing/VRF/test_vrf.py,"V3, V4",
55,VRF-Lite,FtOpSoRoVrfFun037,Pass,Mapped,2024-01-07 00:07:26,Test case passed,test_VrfFun_26_27,routing/VRF/test_vrf.py,"V3, V4",
56,VRF-Lite,FtOpSoRoVrfFun027,Pass,Mapped,2024-01-07 00:07:26,Test case passed,test_VrfFun_26_27,routing/VRF/test_vrf.py,"V3, V4",
57,VRF-Lite,FtOpSoRoVrfFun026,Pass,Mapped,2024-01-07 00:07:26,Test case passed,test_VrfFun_26_27,routing/VRF/test_vrf.py,"V3, V4",
58,VRF-Lite,FtOpSoRoVrfFun014,Fail,Mapped,2024-01-07 00:09:52,"Static route between VRFs failed for VRf-101, VRF-102 and VRF-103. STEP 3 FAIL: IPv4 Ping from Vrf-102-DUT1 to Vrf-102-DUT2 failed after static route configuration. STEP 4 FAIL: IPv6 Ping from Vrf-102-DUT1 to Vrf-102-DUT2 failed after static route configuration. STEP 5 FAIL: IPv4 Ping from Vrf-103-DUT1 to Vrf-103-DUT2 failed after static route configuration. STEP 6 FAIL: IPv6 Ping from Vrf-103-DUT1 to Vrf-103-DUT2 failed after static route configuration",test_VrfFun_10_12_14,routing/VRF/test_vrf.py,"V3, V4",
59,VRF-Lite,FtOpSoRoVrfFun012,Fail,Mapped,2024-01-07 00:09:52,"Static route between VRFs failed for VRf-101, VRF-102 and VRF-103. STEP 3 FAIL: IPv4 Ping from Vrf-102-DUT1 to Vrf-102-DUT2 failed after static route configuration. STEP 4 FAIL: IPv6 Ping from Vrf-102-DUT1 to Vrf-102-DUT2 failed after static route configuration. STEP 5 FAIL: IPv4 Ping from Vrf-103-DUT1 to Vrf-103-DUT2 failed after static route configuration. STEP 6 FAIL: IPv6 Ping from Vrf-103-DUT1 to Vrf-103-DUT2 failed after static route configuration",test_VrfFun_10_12_14,routing/VRF/test_vrf.py,"V3, V4",
60,VRF-Lite,FtOpSoRoVrfFun010,Fail,Mapped,2024-01-07 00:09:52,"Static route between VRFs failed for VRf-101, VRF-102 and VRF-103. STEP 3 FAIL: IPv4 Ping from Vrf-102-DUT1 to Vrf-102-DUT2 failed after static route configuration. STEP 4 FAIL: IPv6 Ping from Vrf-102-DUT1 to Vrf-102-DUT2 failed after static route configuration. STEP 5 FAIL: IPv4 Ping from Vrf-103-DUT1 to Vrf-103-DUT2 failed after static route configuration. STEP 6 FAIL: IPv6 Ping from Vrf-103-DUT1 to Vrf-103-DUT2 failed after static route configuration",test_VrfFun_10_12_14,routing/VRF/test_vrf.py,"V3, V4",
61,VRF-Lite,FtOpSoRoVrfFun045,Fail,Mapped,2024-01-07 00:10:53,"Static route between VRFs failed for VRf-101, VRF-102 and VRF-103. STEP 1 FAIL: IPv4 BGP session on VRF-102 did not come up. STEP 2 FAIL: IPv6 BGP session on VRF-102 did not come up. STEP 3 FAIL: IPv4 BGP session on VRF-103 did not come up. STEP 4 FAIL: IPv6 BGP session on VRF-103 did not come up",test_VrfFun_20_24_25_32_33_44_45,routing/VRF/test_vrf.py,"V3, V4",
62,VRF-Lite,FtOpSoRoVrfFun044,Fail,Mapped,2024-01-07 00:10:53,"Static route between VRFs failed for VRf-101, VRF-102 and VRF-103. STEP 1 FAIL: IPv4 BGP session on VRF-102 did not come up. STEP 2 FAIL: IPv6 BGP session on VRF-102 did not come up. STEP 3 FAIL: IPv4 BGP session on VRF-103 did not come up. STEP 4 FAIL: IPv6 BGP session on VRF-103 did not come up",test_VrfFun_20_24_25_32_33_44_45,routing/VRF/test_vrf.py,"V3, V4",
63,VRF-Lite,FtOpSoRoVrfFun033,Fail,Mapped,2024-01-07 00:10:53,"Static route between VRFs failed for VRf-101, VRF-102 and VRF-103. STEP 1 FAIL: IPv4 BGP session on VRF-102 did not come up. STEP 2 FAIL: IPv6 BGP session on VRF-102 did not come up. STEP 3 FAIL: IPv4 BGP session on VRF-103 did not come up. STEP 4 FAIL: IPv6 BGP session on VRF-103 did not come up",test_VrfFun_20_24_25_32_33_44_45,routing/VRF/test_vrf.py,"V3, V4",
64,VRF-Lite,FtOpSoRoVrfFun032,Fail,Mapped,2024-01-07 00:10:53,"Static route between VRFs failed for VRf-101, VRF-102 and VRF-103. STEP 1 FAIL: IPv4 BGP session on VRF-102 did not come up. STEP 2 FAIL: IPv6 BGP session on VRF-102 did not come up. STEP 3 FAIL: IPv4 BGP session on VRF-103 did not come up. STEP 4 FAIL: IPv6 BGP session on VRF-103 did not come up",test_VrfFun_20_24_25_32_33_44_45,routing/VRF/test_vrf.py,"V3, V4",
65,VRF-Lite,FtOpSoRoVrfFun025,Fail,Mapped,2024-01-07 00:10:53,"Static route between VRFs failed for VRf-101, VRF-102 and VRF-103. STEP 1 FAIL: IPv4 BGP session on VRF-102 did not come up. STEP 2 FAIL: IPv6 BGP session on VRF-102 did not come up. STEP 3 FAIL: IPv4 BGP session on VRF-103 did not come up. STEP 4 FAIL: IPv6 BGP session on VRF-103 did not come up",test_VrfFun_20_24_25_32_33_44_45,routing/VRF/test_vrf.py,"V3, V4",
66,VRF-Lite,FtOpSoRoVrfFun024,Fail,Mapped,2024-01-07 00:10:53,"Static route between VRFs failed for VRf-101, VRF-102 and VRF-103. STEP 1 FAIL: IPv4 BGP session on VRF-102 did not come up. STEP 2 FAIL: IPv6 BGP session on VRF-102 did not come up. STEP 3 FAIL: IPv4 BGP session on VRF-103 did not come up. STEP 4 FAIL: IPv6 BGP session on VRF-103 did not come up",test_VrfFun_20_24_25_32_33_44_45,routing/VRF/test_vrf.py,"V3, V4",
67,VRF-Lite,FtOpSoRoVrfFun020,Fail,Mapped,2024-01-07 00:10:53,"Static route between VRFs failed for VRf-101, VRF-102 and VRF-103. STEP 1 FAIL: IPv4 BGP session on VRF-102 did not come up. STEP 2 FAIL: IPv6 BGP session on VRF-102 did not come up. STEP 3 FAIL: IPv4 BGP session on VRF-103 did not come up. STEP 4 FAIL: IPv6 BGP session on VRF-103 did not come up",test_VrfFun_20_24_25_32_33_44_45,routing/VRF/test_vrf.py,"V3, V4",
68,VRF-Lite,FtOpSoRoVrfFun050,Fail,Mapped,2024-01-07 00:17:46,Save and reload with VRF configuration failed. STEP 1 FAIL: IPv4 BGP session on VRF-102 did not come up. STEP 2 FAIL: IPv6 BGP session on VRF-102 did not come up. STEP 3 FAIL: IPv4 BGP session on VRF-103 did not come up. STEP 4 FAIL: IPv6 BGP session on VRF-103 did not come up. STEP 5 FAIL: IPv4 BGP session on VRF-102 did not come up. STEP 6 FAIL: IPv6 BGP session on VRF-102 did not come up. STEP 7 FAIL: IPv4 BGP session on VRF-103 did not come up. STEP 8 FAIL: IPv6 BGP session on VRF-103 did not come up,test_VrfFun_05_50,routing/VRF/test_vrf.py,"V3, V4",
69,VRF-Lite,FtOpSoRoVrfCli005,Fail,Mapped,2024-01-07 00:17:46,Save and reload with VRF configuration failed. STEP 1 FAIL: IPv4 BGP session on VRF-102 did not come up. STEP 2 FAIL: IPv6 BGP session on VRF-102 did not come up. STEP 3 FAIL: IPv4 BGP session on VRF-103 did not come up. STEP 4 FAIL: IPv6 BGP session on VRF-103 did not come up. STEP 5 FAIL: IPv4 BGP session on VRF-102 did not come up. STEP 6 FAIL: IPv6 BGP session on VRF-102 did not come up. STEP 7 FAIL: IPv4 BGP session on VRF-103 did not come up. STEP 8 FAIL: IPv6 BGP session on VRF-103 did not come up,test_VrfFun_05_50,routing/VRF/test_vrf.py,"V3, V4",
70,sFlow Hardening,FtOpSfFn008,Pass,SubTest,2024-01-07 00:24:10,Successfully verified sFlow sampling functionality.,test_ft_sflow_sampling_v6_sFlow_collector,system/test_sflow.py,"V3, V4",
71,sFlow Hardening,FtOpSfFn004,Fail,SubTest,2024-01-07 00:24:10,sFlow collector failed to receive sflow sample packets with default sampling rate.,test_ft_sflow_sampling_v6_sFlow_collector,system/test_sflow.py,"V3, V4",
72,sFlow Hardening,FtOpSfFn005,Pass,Mapped,2024-01-07 00:24:41,Successfully verified sFlow sampling functionality.,test_ft_sflow_max_sflow_collector_config,system/test_sflow.py,"V3, V4",
73,sFlow Hardening,FtOpSfFn017,Pass,Mapped,2024-01-07 00:26:10,Test case passed,test_ft_system_config_mgmt_verifying_config_with_save_reboot_sflow,system/test_sflow.py,"V3, V4",
74,Regression,FtOtSoRtBgpPlFn025,Pass,Mapped,2024-01-07 00:37:11,Test case passed,TestBGPRrTraffic.test_ft_bgp6_rr_traffic_check,routing/BGP/test_bgp_rr_traffic.py,"V3, V4",
75,Sanity,l2_to_l3_port,Fail,Mapped,2024-01-07 00:43:34,Failed to port L2 config to L3 config,test_l2_to_l3_port,sanity/test_sanity_l3.py,"V3, V4",
