Module Name,TC Pass Rate,TC Count,TC Pass,Sys Logs,CDT,FCLI,TSSH,DCNT,Prolog Time,Epilog Time,Func Time,Exec Time,Pass Rate,FCNT,Pass,Fail,Dut Fail,TGen Fail,Script Error,Not Supported,Config Fail,Env Fail,Dep Fail,Skipped,Timeout,Topo Fail,TS
,76.92%,91,70,0,2:33:40,4,0,8,0:23:33,0:03:24,0:49:53,1:16:50,66.67%,48,32,15,0,0,0,1,0,0,0,0,0,0,0
routing/BGP/test_bgp.py,71.15%,52,37,0,1:20:56,1,0,2,0:06:08,0:01:10,0:33:10,0:40:28,60.00%,35,21,13,0,0,0,1,0,0,0,0,0,0,0
routing/test_ip.py,71.43%,21,15,0,0:22:32,1,0,2,0:03:23,0:00:33,0:07:20,0:11:16,71.43%,7,5,2,0,0,0,0,0,0,0,0,0,0,0
routing/VRF/test_vrf.py,100.00%,17,17,0,0:31:06,1,0,2,0:08:21,0:00:25,0:06:47,0:15:33,100.00%,5,5,0,0,0,0,0,0,0,0,0,0,0,0
routing/BGP/test_bgp_rr_traffic.py,100.00%,1,1,0,0:19:06,1,0,2,0:05:41,0:01:16,0:02:36,0:09:33,100.00%,1,1,0,0,0,0,0,0,0,0,0,0,0,0
