Module Name,TC Pass Rate,TC Count,TC Pass,Sys Logs,CDT,FCLI,TSSH,DCNT,Prolog Time,Epilog Time,Func Time,Exec Time,Pass Rate,FCNT,Pass,Fail,Dut Fail,TGen Fail,Script Error,Not Supported,Config Fail,Env Fail,Dep Fail,Skipped,Timeout,Topo Fail,TS
,86.67%,45,39,0,0:15:34,2,0,2,0:04:36,0:01:13,0:09:45,0:15:34,90.48%,42,38,2,0,0,1,0,0,1,0,0,0,0,0
system/test_ntp.py,33.33%,3,1,0,0:06:07,1,0,1,0:00:29,0:00:27,0:05:11,0:06:07,50.00%,2,1,0,0,0,1,0,0,0,0,0,0,0,0
system/test_snmp.py,90.48%,42,38,0,0:09:27,1,0,1,0:04:07,0:00:46,0:04:34,0:09:27,92.50%,40,37,2,0,0,0,0,0,1,0,0,0,0,0
