#,Module,Devices,Models,Chips,TGen,Count,Pass,Rate,Time
1,system/test_ntp.py,V2,UNKNOWN,VS,scapy,3,1,33.33%,0:06:07
2,system/test_snmp.py,V2,UNKNOWN,VS,scapy,42,38,90.48%,0:09:27
