Feature Name,Pass Rate,Executed,Pass,Non Pass,Not Run,Effective Pass Rate,Exec Time,SysLogs,Env Fail Rate,Skipped Rate,Script Error Rate,Unsupported Rate,CDT
,78.57%,28,22,6,1,81.48%,1:07:57,0,0.00%,0.00%,0.00%,3.57%,2:15:54
RIF Counters,50.00%,4,2,2,1,66.67%,0:02:08,0,0.00%,0.00%,0.00%,25.00%,0:04:16
Regression,77.78%,18,14,4,0,77.78%,0:19:11,0,0.00%,0.00%,0.00%,0.00%,0:38:22
VRF-Lite,100.00%,4,4,0,0,100.00%,0:16:31,0,0.00%,0.00%,0.00%,0.00%,0:33:02
L3 Scale and Performance,100.00%,2,2,0,0,100.00%,0:30:07,0,0.00%,0.00%,0.00%,0.00%,1:00:14
