Feature Name,Pass Rate,Executed,Pass,Non Pass,Not Run,Effective Pass Rate,Exec Time,SysLogs,Env Fail Rate,Skipped Rate,Script Error Rate,Unsupported Rate,CDT
,61.54%,13,8,5,0,61.54%,0:30:22,0,0.00%,0.00%,0.00%,0.00%,1:00:44
warmboot,0.00%,3,0,3,0,0.00%,0:12:05,0,0.00%,0.00%,0.00%,0.00%,0:24:10
Control Plane ACL,66.67%,3,2,1,0,66.67%,0:00:00,0,0.00%,0.00%,0.00%,0.00%,0:00:00
Regression,85.71%,7,6,1,0,85.71%,0:18:17,0,0.00%,0.00%,0.00%,0.00%,0:36:34
