#,Feature,TestCase,Result,ResultType,ExecutedOn,Description,Function,Module,Devices,KnownIssue
1,Regression,ft_snmp_sysName,Fail,Mapped,2024-01-04 01:46:52,sysname output is not in sync between system and snmp,test_ft_snmp_sysName,system/test_snmp.py,V4,
2,Regression,ft_snmp_test_syUpTime,Pass,Mapped,2024-01-04 01:46:58,Test case passed,test_ft_snmp_test_syUpTime,system/test_snmp.py,V4,
3,Regression,ft_snmp_sysDescr,Pass,Mapped,2024-01-04 01:47:06,Test case passed,test_ft_snmp_sysDescr,system/test_snmp.py,V4,
4,Regression,FtOpSoSySnFn008,Pass,Mapped,2024-01-04 01:47:13,Test case passed,test_ft_snmp_mib_2,system/test_snmp.py,V4,
5,Regression,FtOpSoSySnFn009,Pass,Mapped,2024-01-04 01:47:18,Test case passed,test_ft_snmp_if_mib_all,system/test_snmp.py,V4,
6,Regression,FtOpSoSySnFn010,Pass,Mapped,2024-01-04 01:47:22,Test case passed,test_ft_snmp_entity_mib_all,system/test_snmp.py,V4,
7,Regression,FtOpSoSySnFn013,Pass,Mapped,2024-01-04 01:47:27,Test case passed,test_ft_snmp_dot1q_dot1db_mib,system/test_snmp.py,V4,
8,Regression,FtOpSoSySnFn012,Pass,Mapped,2024-01-04 01:47:27,Test case passed,test_ft_snmp_dot1q_dot1db_mib,system/test_snmp.py,V4,
9,Regression,FtOpSoSySnFn015,Pass,Mapped,2024-01-04 01:47:36,Test case passed,test_ft_snmp_root_node_walk,system/test_snmp.py,V4,
10,Regression,FtOpSoSySnFn016,Pass,Mapped,2024-01-04 01:47:46,Test case passed,test_ft_snmp_ipAddressRowStatus_ipv6,system/test_snmp.py,V4,
11,Regression,FtOpSoSySnFn017,Pass,Mapped,2024-01-04 01:47:51,Test case passed,test_ft_snmp_ipAddressStorageType_ipv6,system/test_snmp.py,V4,
12,Regression,FtOpSoSySnFn020,Pass,Mapped,2024-01-04 01:47:55,Test case passed,test_ft_snmp_ipv6_If_Forward_default_HopLimit,system/test_snmp.py,V4,
13,Regression,FtOpSoSySnFn021,Pass,Mapped,2024-01-04 01:48:00,Test case passed,test_ft_snmp_ipv6scope_index_table,system/test_snmp.py,V4,
14,Regression,test_snmp_ip_forward_table,Pass,Mapped,2024-01-04 01:48:08,Test case passed,test_ft_snmp_ip_forward_table,system/test_snmp.py,V4,
15,SNMP Agent Optimization,ft_snmp_ifXTable,Pass,Mapped,2024-01-04 01:48:14,Test case passed,test_ft_snmp_ifx_table,system/test_snmp.py,V4,
16,SNMP Agent Optimization,ft_snmp_ip_System_Stats_Table,Pass,Mapped,2024-01-04 01:48:18,Test case passed,test_ft_snmp_ip_System_Stats_Table,system/test_snmp.py,V4,
17,SNMP Agent Optimization,ft_snmp_ip_IfStats_Table,Pass,Mapped,2024-01-04 01:48:24,Test case passed,test_ft_snmp_ip_IfStats_Table,system/test_snmp.py,V4,
18,SNMP Agent Optimization,ft_snmp_ip_Address_Table,Pass,Mapped,2024-01-04 01:48:27,Test case passed,test_ft_snmp_ip_Address_Table,system/test_snmp.py,V4,
19,SNMP Agent Optimization,ft_snmp_ip_NetToPhysical_Table,Pass,Mapped,2024-01-04 01:48:32,Test case passed,test_ft_snmp_ip_NetToPhysical_Table,system/test_snmp.py,V4,
20,SNMP Agent Optimization,ft_snmp_icmp_Msgs,Pass,Mapped,2024-01-04 01:48:37,Test case passed,test_ft_snmp_icmp_Msgs,system/test_snmp.py,V4,
21,SNMP Agent Optimization,ft_snmp_tcp_mib,Pass,Mapped,2024-01-04 01:48:44,Test case passed,test_ft_snmp_tcp_mib,system/test_snmp.py,V4,
