Module Name,TC Pass Rate,TC Count,TC Pass,Sys Logs,CDT,FCLI,TSSH,DCNT,Prolog Time,Epilog Time,Func Time,Exec Time,Pass Rate,FCNT,Pass,Fail,Dut Fail,TGen Fail,Script Error,Not Supported,Config Fail,Env Fail,Dep Fail,Skipped,Timeout,Topo Fail,Node,TS
,67.06%,85,57,0,2:56:35,8,0,12,0:06:51,0:30:22,1:03:03,1:40:16,73.85%,65,48,13,1,0,0,0,1,2,0,0,0,0,,0
system/test_lldp.py,0.00%,16,0,0,0:08:00,1,0,2,0:01:57,0:02:03,0:00:00,0:04:00,0.00%,12,0,12,0,0,0,0,0,0,0,0,0,0,3,0
system/test_interface.py,0,0,0,0,0:00:00,0,0,0,0:00:00,0:00:00,0:00:00,0:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
system/test_ssh.py,16.67%,6,1,0,1:21:48,1,0,2,0:00:46,0:26:53,0:13:15,0:40:54,33.33%,3,1,0,0,0,0,0,1,1,0,0,0,0,3,0
switching/test_vlan.py,28.57%,7,2,0,0:59:32,1,0,2,0:00:19,0:00:07,0:29:20,0:29:46,50.00%,4,2,1,1,0,0,0,0,0,0,0,0,0,2,0
system/test_snmp.py,95.24%,42,40,0,0:06:37,1,0,1,0:01:41,0:00:31,0:04:25,0:06:37,97.50%,40,39,0,0,0,0,0,0,1,0,0,0,0,6,0
switching/test_portchannel.py,100.00%,3,3,0,0:03:18,1,0,2,0:00:29,0:00:13,0:00:57,0:01:39,100.00%,2,2,0,0,0,0,0,0,0,0,0,0,0,3,0
system/test_ntp.py,100.00%,3,3,0,0:15:20,1,0,1,0:00:31,0:00:04,0:14:45,0:15:20,100.00%,2,2,0,0,0,0,0,0,0,0,0,0,0,6,0
system/test_snapshot.py,100.00%,2,2,0,0:01:00,1,0,1,0:00:33,0:00:12,0:00:15,0:01:00,100.00%,1,1,0,0,0,0,0,0,0,0,0,0,0,6,0
security/test_tacacs.py,100.00%,6,6,0,0:01:00,1,0,1,0:00:35,0:00:19,0:00:06,0:01:00,100.00%,1,1,0,0,0,0,0,0,0,0,0,0,0,6,0
