Feature Type,Pass Rate,Executed,Pass,Non Pass,Not Run,Effective Pass Rate,Exec Time,SysLogs,Env Fail Rate,Skipped Rate,Script Error Rate,Unsupported Rate,CDT
OverAll,66.28%,86,57,29,7,72.15%,1:40:16,0,8.14%,0.00%,0.00%,0.00%,2:56:35
