#,Node,Module,Function,Result,Test Time,Helper Time,CMD Time,TG Time,Wait,TGWait,PROMPT NFOUND,TECH SUPPORT,Description
1,gw4,routing/test_ndp.py,test_ft_ipv6_neighbor_entry,,0:01:18,0:00:00.000,0:00:07.811,0:00:00.000,0:00:00,0:00:00,0,0,Module Configuration
2,gw4,routing/test_ndp.py,test_ft_ipv6_neighbor_entry,Pass,0:00:16,0:00:00.000,0:00:07.689,0:00:00.000,0:00:00,0:00:00,0,0,Test case passed
3,gw4,qos/test_qos_save_reboot.py,test_ft_qos_config_mgmt_verifying_config_with_save_reboot,,0:01:54,0:01:02.695,0:00:30.158,0:00:00.000,0:00:00,0:00:00,0,0,Module Configuration
4,gw4,qos/test_qos_save_reboot.py,test_ft_qos_config_mgmt_verifying_config_with_save_reboot,Pass,0:06:50,0:00:00.000,0:00:29.300,0:00:00.000,0:05:30,0:00:00,0,0,Test case passed
5,gw5,system/test_device_mgmt.py,test_ft_ip_static_ip_on_mgmt_intrf,,0:00:09,0:00:00.000,0:00:05.099,0:00:00.000,0:00:00,0:00:00,0,0,Module Configuration
6,gw5,system/test_device_mgmt.py,test_ft_ip_static_ip_on_mgmt_intrf,Fail,0:12:12,0:00:00.000,0:01:04.949,0:00:00.000,0:00:25,0:00:00,1,0,Command 'sudo -s ip addr del 172.18.0.4/255.255.0.0 dev eth0' failed to give prompt  recovered using CTRL+C
7,gw6,routing/test_l3_performance.py,test_ft_l3_performance_enhancements_v4_route_intstall_withdraw,,0:00:28,0:00:00.000,0:00:14.061,0:00:00.000,0:00:00,0:00:00,0,0,Module Configuration
8,gw6,routing/test_l3_performance.py,test_ft_l3_performance_enhancements_v4_route_intstall_withdraw,Fail,0:01:59,0:00:00.000,0:00:05.632,0:00:00.000,0:00:00,0:00:00,0,0,Route table is not updated after advertising of routes on TG
9,gw6,routing/test_l3_performance.py,test_cli_validation_ip_address,Pass,0:01:10,0:00:08.620,0:00:36.798,0:00:00.000,0:00:00,0:00:00,0,0,Test case passed
10,gw6,routing/test_l3_performance.py,test_cli_validation_bgp_router_config,Pass,0:00:22,0:00:00.000,0:00:06.757,0:00:00.000,0:00:00,0:00:00,0,0,Test case passed
11,gw6,routing/NAT/test_nat.py,test_ft_nat_docker_restart,,0:01:09,0:00:15.833,0:00:20.571,0:00:00.000,0:00:00,0:00:00,0,0,Module Configuration
12,gw6,routing/NAT/test_nat.py,test_ft_nat_docker_restart,EnvFail,0:07:09,0:00:00.000,0:00:13.211,0:00:00.000,0:00:20,0:00:00,0,0,Console hang observed. Exiting.
13,gw2,routing/VRF/test_vrf_scale.py,test_vrf_scale,,0:28:15,0:52:31.945,0:01:10.813,0:00:00.000,0:00:30,0:00:00,0,0,Module Configuration
14,gw2,routing/VRF/test_vrf_scale.py,test_vrf_scale,Fail,0:07:27,0:00:00.000,0:00:01.303,0:00:00.000,0:00:05,0:00:00,1,0,Command 'show vrf' failed to give prompt  recovered using CTRL+C
15,gw2,routing/VRF/test_vrf_scale.py,test_vrf_route_leak,Pass,0:02:07,0:00:00.000,0:00:48.377,0:00:00.000,0:01:00,0:00:10,0,0,Test case passed
16,gw2,routing/VRF/test_vrf_scale.py,test_vrf_bgp,Pass,0:09:45,0:00:00.000,0:13:12.485,0:00:00.000,0:00:10,0:00:00,0,0,Test case passed
17,gw2,routing/VRF/test_vrf_scale.py,test_vrf_reload,Fail,0:13:39,0:00:00.000,0:00:13.959,0:00:00.000,0:05:35,0:00:00,1,0,Command 'show vrf' failed to give prompt  recovered using CTRL+C
18,gw2,routing/test_ip.py,test_l3_v4_route_po_1,,0:02:31,0:02:30.615,0:00:37.637,0:00:00.000,0:00:00,0:00:00,0,0,Module Configuration
19,gw2,routing/test_ip.py,test_l3_v4_route_po_1,Fail,0:02:31,0:00:00.000,0:00:09.123,0:00:00.000,0:00:12,0:00:10,0,0,Test case Failed.
