#,Module,Devices,Models,Chips,TGen,Count,Pass,Rate,Time
1,switching/test_portchannel.py,"V3, V4","UNKNOWN, UNKNOWN","VS, VS",scapy,3,3,100.00%,0:01:39
2,system/test_interface.py,"V3, V4","UNKNOWN, UNKNOWN","VS, VS",scapy,1,0,0.00%,0:02:25
3,system/test_ssh.py,"V3, V4","UNKNOWN, UNKNOWN","VS, VS",scapy,6,1,16.67%,0:41:37
