Feature Name,Pass Rate,Executed,Pass,Non Pass,Not Run,Effective Pass Rate,Exec Time,SysLogs,Env Fail Rate,Skipped Rate,Script Error Rate,Unsupported Rate,CDT
,88.41%,69,61,8,1,89.71%,0:55:55,0,0.00%,0.00%,0.00%,1.45%,1:51:50
In-Memory Debug Log,0.00%,1,0,1,0,0.00%,0:00:00,0,0.00%,0.00%,0.00%,0.00%,0:00:00
VRF-Lite,88.24%,17,15,2,0,88.24%,0:18:27,0,0.00%,0.00%,0.00%,0.00%,0:36:54
Regression,90.20%,51,46,5,1,92.00%,0:37:28,0,0.00%,0.00%,0.00%,1.96%,1:14:56
