#,Node,Module,Function,Result,Test Time,Helper Time,CMD Time,TG Time,Wait,TGWait,PROMPT NFOUND,TECH SUPPORT,Description
1,gw5,routing/test_l3_performance.py,test_ft_l3_performance_enhancements_v4_route_intstall_withdraw,,0:00:28,0:00:00.000,0:00:14.210,0:00:00.000,0:00:00,0:00:00,0,0,Module Configuration
2,gw5,routing/test_l3_performance.py,test_ft_l3_performance_enhancements_v4_route_intstall_withdraw,Fail,0:02:00,0:00:00.000,0:00:05.534,0:00:00.000,0:00:00,0:00:00,0,0,Route table is not updated after advertising of routes on TG
3,gw5,routing/test_l3_performance.py,test_cli_validation_ip_address,Pass,0:01:08,0:00:08.019,0:00:35.286,0:00:00.000,0:00:00,0:00:00,0,0,Test case passed
4,gw5,routing/test_l3_performance.py,test_cli_validation_bgp_router_config,Pass,0:00:22,0:00:00.000,0:00:06.682,0:00:00.000,0:00:00,0:00:00,0,0,Test case passed
5,gw5,routing/NAT/test_nat.py,test_ft_nat_docker_restart,,0:01:09,0:00:17.035,0:00:20.713,0:00:00.000,0:00:00,0:00:00,0,0,Module Configuration
6,gw5,routing/NAT/test_nat.py,test_ft_nat_docker_restart,EnvFail,0:07:09,0:00:00.000,0:00:13.267,0:00:00.000,0:00:20,0:00:00,0,0,Console hang observed. Exiting.
7,gw7,qos/test_qos_save_reboot.py,test_ft_qos_config_mgmt_verifying_config_with_save_reboot,,0:00:46,0:00:00.000,0:00:27.177,0:00:00.000,0:00:00,0:00:00,0,0,Module Configuration
8,gw7,qos/test_qos_save_reboot.py,test_ft_qos_config_mgmt_verifying_config_with_save_reboot,Pass,0:06:49,0:00:00.000,0:00:28.723,0:00:00.000,0:05:30,0:00:00,0,0,Test case passed
9,gw2,routing/BGP/test_bgp.py,TestBGPRif::test_ft_bgp_v6_link_local_bgp,,0:03:30,0:00:00.000,0:01:02.737,0:00:00.000,0:00:30,0:00:00,0,0,Module Configuration
10,gw2,routing/BGP/test_bgp.py,TestBGPRif::test_ft_bgp_v6_link_local_bgp,Pass,0:00:21,0:00:00.000,0:00:09.580,0:00:00.000,0:00:00,0:00:00,0,0,Test case passed
11,gw2,routing/BGP/test_bgp.py,TestBGPRif::test_ft_bgp_clear,Pass,0:00:16,0:00:00.000,0:00:04.119,0:00:00.000,0:00:00,0:00:00,0,0,Test case passed
12,gw2,routing/BGP/test_bgp.py,TestBGPRif::test_ft_bgp_peer_traffic_check,Pass,0:03:31,0:00:00.000,0:00:11.375,0:00:00.000,0:01:00,0:00:40,0,0,Test case passed
13,gw2,routing/BGP/test_bgp.py,TestBGPRif::test_ft_bgp_graceful_restart_and_aware_routers,Pass,0:00:13,0:00:00.000,0:00:03.576,0:00:00.000,0:00:00,0:00:00,0,0,Test case passed
14,gw2,routing/BGP/test_bgp.py,TestBGPRif::test_ft_bgp_ipv4_no_route_aggregation_for_exact_prefix_match,Fail,0:01:42,0:00:00.000,0:00:15.540,0:00:00.000,0:00:00,0:00:00,0,0,Test case Failed.
15,gw2,routing/BGP/test_bgp.py,TestBGPRif::test_ft_bgp_ipv4_route_aggregation_atomic_aggregate_without_as_set,Pass,0:01:46,0:00:00.000,0:00:07.741,0:00:00.000,0:00:05,0:00:00,0,0,Test case passed
16,gw2,routing/BGP/test_bgp.py,TestBGPRif::test_bgp_route_aggregation_4byteASN,Fail,0:00:41,0:00:00.000,0:00:06.293,0:00:00.000,0:00:00,0:00:00,0,0,Test case Failed Neighbour is failed to Establish between Leaf - TG
17,gw2,routing/BGP/test_bgp.py,TestBGPRif::test_ft_bgp_ipv6_route_aggregation_with_as_set,Pass,0:01:02,0:00:00.000,0:00:05.911,0:00:00.000,0:00:10,0:00:00,0,0,Test case passed
18,gw2,routing/BGP/test_bgp.py,TestBGPRif::test_ft_bgp_v4_dyn_nbr,Pass,0:00:33,0:00:00.000,0:00:15.199,0:00:00.000,0:00:00,0:00:00,0,0,Test case passed
