#,Module,Devices,Models,Chips,TGen,Count,Pass,Rate,Time
1,switching/test_portchannel.py,"V3, V4","UNKNOWN, UNKNOWN","VS, VS",scapy,3,0,0.00%,0:03:51
2,system/test_lldp.py,"V3, V4","UNKNOWN, UNKNOWN","VS, VS",scapy,16,0,0.00%,0:04:30
3,system/test_interface.py,"V3, V4","UNKNOWN, UNKNOWN","VS, VS",scapy,1,0,0.00%,0:02:58
