Feature Name,Pass Rate,Executed,Pass,Non Pass,Not Run,Effective Pass Rate,Exec Time,SysLogs,Env Fail Rate,Skipped Rate,Script Error Rate,Unsupported Rate,CDT
,69.23%,78,54,24,2,71.05%,1:13:09,0,0.00%,0.00%,0.00%,2.56%,2:26:18
In-Memory Debug Log,0.00%,1,0,1,0,0.00%,0:00:00,0,0.00%,0.00%,0.00%,0.00%,0:00:00
RIF Counters,50.00%,4,2,2,1,66.67%,0:02:09,0,0.00%,0.00%,0.00%,25.00%,0:04:18
sFlow Hardening,50.00%,4,2,2,0,50.00%,0:10:43,0,0.00%,0.00%,0.00%,0.00%,0:21:26
Regression,72.46%,69,50,19,1,73.53%,1:00:17,0,0.00%,0.00%,0.00%,1.45%,2:00:34
