Feature Type,Pass Rate,Executed,Pass,Non Pass,Not Run,Effective Pass Rate,Exec Time,SysLogs,Env Fail Rate,Skipped Rate,Script Error Rate,Unsupported Rate,CDT
OverAll,67.42%,132,89,43,2,68.46%,2:52:34,0,0.00%,0.00%,0.00%,1.52%,5:40:59
