Feature Type,Pass Rate,Executed,Pass,Non Pass,Not Run,Effective Pass Rate,Exec Time,SysLogs,Env Fail Rate,Skipped Rate,Script Error Rate,Unsupported Rate,CDT
OverAll,68.60%,86,59,27,6,73.75%,1:47:34,0,6.98%,0.00%,0.00%,0.00%,3:09:05
