Module Name,TC Pass Rate,TC Count,TC Pass,Sys Logs,CDT,FCLI,TSSH,DCNT,Prolog Time,Epilog Time,Func Time,Exec Time,Pass Rate,FCNT,Pass,Fail,Dut Fail,TGen Fail,Script Error,Not Supported,Config Fail,Env Fail,Dep Fail,Skipped,Timeout,Topo Fail,Node,TS
,68.60%,86,59,0,3:09:05,9,0,14,0:10:21,0:31:09,1:06:04,1:47:34,74.24%,66,49,13,1,0,0,0,1,2,0,0,0,0,,0
system/test_lldp.py,0.00%,16,0,0,0:10:24,1,0,2,0:02:33,0:02:39,0:00:00,0:05:12,0.00%,12,0,12,0,0,0,0,0,0,0,0,0,0,2,0
system/test_interface.py,0.00%,1,0,0,0:04:56,1,0,2,0:00:51,0:00:10,0:01:27,0:02:28,0.00%,1,0,1,0,0,0,0,0,0,0,0,0,0,2,0
system/test_ssh.py,16.67%,6,1,0,1:21:48,1,0,2,0:00:46,0:26:53,0:13:15,0:40:54,33.33%,3,1,0,0,0,0,0,1,1,0,0,0,0,2,0
switching/test_vlan.py,57.14%,7,4,0,1:02:36,1,0,2,0:00:19,0:00:07,0:30:52,0:31:18,75.00%,4,3,0,1,0,0,0,0,0,0,0,0,0,3,0
system/test_snmp.py,95.24%,42,40,0,0:06:39,1,0,1,0:01:39,0:00:32,0:04:28,0:06:39,97.50%,40,39,0,0,0,0,0,0,1,0,0,0,0,7,0
switching/test_portchannel.py,100.00%,3,3,0,0:03:18,1,0,2,0:00:29,0:00:13,0:00:57,0:01:39,100.00%,2,2,0,0,0,0,0,0,0,0,0,0,0,2,0
system/test_ntp.py,100.00%,3,3,0,0:15:22,1,0,1,0:00:34,0:00:04,0:14:44,0:15:22,100.00%,2,2,0,0,0,0,0,0,0,0,0,0,0,7,0
system/test_snapshot.py,100.00%,2,2,0,0:01:00,1,0,1,0:00:33,0:00:12,0:00:15,0:01:00,100.00%,1,1,0,0,0,0,0,0,0,0,0,0,0,7,0
security/test_tacacs.py,100.00%,6,6,0,0:03:02,1,0,1,0:02:37,0:00:19,0:00:06,0:03:02,100.00%,1,1,0,0,0,0,0,0,0,0,0,0,0,7,0
