#,Node,Module,Function,Result,Test Time,Helper Time,CMD Time,TG Time,Wait,TGWait,PROMPT NFOUND,TECH SUPPORT,Description
1,gw4,system/test_ntp.py,test_ft_ntp_disable_enable_with_message_log,,0:00:28,0:00:00.000,0:00:05.392,0:00:00.000,0:00:00,0:00:00,0,0,Module Configuration
2,gw4,system/test_ntp.py,test_ft_ntp_disable_enable_with_message_log,Pass,0:05:11,0:00:00.000,0:01:17.804,0:00:00.000,0:02:18,0:00:00,0,0,Test case passed
3,gw4,system/test_ntp.py,test_ntp_exists_config,Pass,0:00:11,0:00:00.000,0:00:04.068,0:00:00.000,0:00:00,0:00:00,0,0,Test case passed
4,gw5,system/test_snapshot.py,test_ft_watermark_telemetry_interval,,0:00:53,0:00:00.000,0:00:10.197,0:00:00.000,0:00:00,0:00:00,0,0,Module Configuration
5,gw5,system/test_snapshot.py,test_ft_watermark_telemetry_interval,Pass,0:00:15,0:00:00.000,0:00:07.914,0:00:00.000,0:00:00,0:00:00,0,0,verification of configured telemetry interval and reset to default interval is successful
6,gw5,system/test_snmp.py,test_ft_snmp_sysName,,0:02:11,0:00:17.047,0:00:39.480,0:00:00.000,0:00:02,0:00:00,0,0,Module Configuration
7,gw5,system/test_snmp.py,test_ft_snmp_sysName,Fail,0:00:06,0:00:00.000,0:00:00.260,0:00:00.000,0:00:00,0:00:00,0,0,sysname output is not in sync between system and snmp
8,gw5,system/test_snmp.py,test_ft_snmp_test_syUpTime,Pass,0:00:06,0:00:00.000,0:00:00.665,0:00:00.000,0:00:00,0:00:00,0,0,Test case passed
9,gw5,system/test_snmp.py,test_ft_snmp_sysDescr,Pass,0:00:08,0:00:00.000,0:00:01.451,0:00:00.000,0:00:00,0:00:00,0,0,Test case passed
10,gw5,system/test_snmp.py,test_ft_snmp_mib_2,Pass,0:00:11,0:00:00.000,0:00:00.000,0:00:00.000,0:00:00,0:00:00,0,0,Test case passed
11,gw5,system/test_snmp.py,test_ft_snmp_if_mib_all,Pass,0:00:05,0:00:00.000,0:00:00.000,0:00:00.000,0:00:00,0:00:00,0,0,Test case passed
12,gw5,system/test_snmp.py,test_ft_snmp_entity_mib_all,Pass,0:00:05,0:00:00.000,0:00:00.000,0:00:00.000,0:00:00,0:00:00,0,0,Test case passed
13,gw5,system/test_snmp.py,test_ft_snmp_dot1q_dot1db_mib,Pass,0:00:05,0:00:00.000,0:00:00.000,0:00:00.000,0:00:00,0:00:00,0,0,Test case passed
14,gw5,system/test_snmp.py,test_ft_snmp_root_node_walk,Pass,0:00:17,0:00:00.000,0:00:00.000,0:00:00.000,0:00:00,0:00:00,0,0,Test case passed
15,gw5,system/test_snmp.py,test_ft_snmp_ipAddressRowStatus_ipv6,Pass,0:00:11,0:00:00.000,0:00:02.554,0:00:00.000,0:00:02,0:00:00,0,0,Test case passed
16,gw5,system/test_snmp.py,test_ft_snmp_ipAddressStorageType_ipv6,Pass,0:00:05,0:00:00.000,0:00:00.000,0:00:00.000,0:00:00,0:00:00,0,0,Test case passed
17,gw5,system/test_snmp.py,test_ft_snmp_ipv6_If_Forward_default_HopLimit,Pass,0:00:05,0:00:00.000,0:00:00.000,0:00:00.000,0:00:00,0:00:00,0,0,Test case passed
18,gw5,system/test_snmp.py,test_ft_snmp_ipv6scope_index_table,Pass,0:00:05,0:00:00.000,0:00:00.000,0:00:00.000,0:00:00,0:00:00,0,0,Test case passed
19,gw5,system/test_snmp.py,test_ft_snmp_ip_forward_table,Pass,0:00:08,0:00:00.000,0:00:01.238,0:00:00.000,0:00:00,0:00:00,0,0,Test case passed
20,gw5,system/test_snmp.py,test_ft_snmp_ifx_table,Pass,0:00:06,0:00:00.000,0:00:00.000,0:00:00.000,0:00:00,0:00:00,0,0,Test case passed
21,gw5,system/test_snmp.py,test_ft_snmp_ip_System_Stats_Table,Pass,0:00:05,0:00:00.000,0:00:00.000,0:00:00.000,0:00:00,0:00:00,0,0,Test case passed
22,gw5,system/test_snmp.py,test_ft_snmp_ip_IfStats_Table,Pass,0:00:05,0:00:00.000,0:00:00.000,0:00:00.000,0:00:00,0:00:00,0,0,Test case passed
23,gw5,system/test_snmp.py,test_ft_snmp_ip_Address_Table,Pass,0:00:05,0:00:00.000,0:00:00.000,0:00:00.000,0:00:00,0:00:00,0,0,Test case passed
24,gw5,system/test_snmp.py,test_ft_snmp_ip_NetToPhysical_Table,Pass,0:00:05,0:00:00.000,0:00:00.000,0:00:00.000,0:00:00,0:00:00,0,0,Test case passed
25,gw5,system/test_snmp.py,test_ft_snmp_icmp_Msgs,Pass,0:00:05,0:00:00.000,0:00:00.000,0:00:00.000,0:00:00,0:00:00,0,0,Test case passed
26,gw5,system/test_snmp.py,test_ft_snmp_tcp_mib,Pass,0:00:21,0:00:00.000,0:00:00.000,0:00:00.000,0:00:00,0:00:00,0,0,Test case passed
27,gw5,system/test_snmp.py,test_ft_snmp_udp_mib,Pass,0:00:05,0:00:00.000,0:00:00.000,0:00:00.000,0:00:00,0:00:00,0,0,Test case passed
28,gw5,system/test_snmp.py,test_ft_snmp_snmpv2_mib,Pass,0:00:05,0:00:00.000,0:00:00.000,0:00:00.000,0:00:00,0:00:00,0,0,Test case passed
29,gw5,system/test_snmp.py,test_ft_snmp_host_resource_mib,Pass,0:00:05,0:00:00.000,0:00:00.000,0:00:00.000,0:00:00,0:00:00,0,0,Test case passed
30,gw5,system/test_snmp.py,test_ft_snmp_framework_mib,Pass,0:00:05,0:00:00.000,0:00:00.000,0:00:00.000,0:00:00,0:00:00,0,0,Test case passed
31,gw5,system/test_snmp.py,test_ft_snmp_mpd_mib,Pass,0:00:05,0:00:00.000,0:00:00.000,0:00:00.000,0:00:00,0:00:00,0,0,Test case passed
32,gw5,system/test_snmp.py,test_ft_snmp_target_mib,Pass,0:00:05,0:00:00.000,0:00:00.000,0:00:00.000,0:00:00,0:00:00,0,0,Test case passed
33,gw5,system/test_snmp.py,test_ft_snmp_notification_mib,Pass,0:00:05,0:00:00.000,0:00:00.000,0:00:00.000,0:00:00,0:00:00,0,0,Test case passed
