#,Module,Devices,Models,Chips,TGen,Count,Pass,Rate,Time
1,routing/BGP/test_bgp.py,"V3, V4","UNKNOWN, UNKNOWN","VS, VS",scapy,52,37,71.15%,0:37:48
2,routing/VRF/test_vrf.py,"V3, V4","UNKNOWN, UNKNOWN","VS, VS",scapy,17,17,100.00%,0:17:57
3,routing/test_ip.py,"V3, V4","UNKNOWN, UNKNOWN","VS, VS",scapy,21,15,71.43%,0:11:48
4,sanity/test_sanity_l3.py,"V3, V4","UNKNOWN, UNKNOWN","VS, VS",scapy,1,0,0.00%,0:04:45
