Feature Name,Pass Rate,Executed,Pass,Non Pass,Not Run,Effective Pass Rate,Exec Time,SysLogs,Env Fail Rate,Skipped Rate,Script Error Rate,Unsupported Rate,CDT
,75.82%,91,69,22,2,77.53%,1:12:18,0,0.00%,0.00%,0.00%,2.20%,2:24:36
In-Memory Debug Log,0.00%,1,0,1,0,0.00%,0:00:00,0,0.00%,0.00%,0.00%,0.00%,0:00:00
Sanity,0.00%,1,0,1,0,0.00%,0:04:45,0,0.00%,0.00%,0.00%,0.00%,0:09:30
RIF Counters,50.00%,4,2,2,1,66.67%,0:02:08,0,0.00%,0.00%,0.00%,25.00%,0:04:16
Regression,73.53%,68,50,18,1,74.63%,0:47:28,0,0.00%,0.00%,0.00%,1.47%,1:34:56
VRF-Lite,100.00%,17,17,0,0,100.00%,0:17:57,0,0.00%,0.00%,0.00%,0.00%,0:35:54
