#,Node,Module,Function,Result,Test Time,Helper Time,CMD Time,TG Time,Wait,TGWait,PROMPT NFOUND,TECH SUPPORT,Description
1,gw4,routing/test_ndp.py,test_ft_ipv6_neighbor_entry,,0:01:37,0:00:00.000,0:00:08.201,0:00:00.000,0:00:00,0:00:00,0,0,Module Configuration
2,gw4,routing/test_ndp.py,test_ft_ipv6_neighbor_entry,Pass,0:00:16,0:00:00.000,0:00:07.774,0:00:00.000,0:00:00,0:00:00,0,0,Test case passed
3,gw5,system/test_device_mgmt.py,test_ft_ip_static_ip_on_mgmt_intrf,,0:00:29,0:00:00.000,0:00:05.797,0:00:00.000,0:00:00,0:00:00,0,0,Module Configuration
4,gw5,system/test_device_mgmt.py,test_ft_ip_static_ip_on_mgmt_intrf,Pass,0:00:22,0:00:00.000,0:00:07.169,0:00:00.000,0:00:05,0:00:00,0,0,Test case passed
5,gw7,routing/NAT/test_nat.py,test_ft_nat_docker_restart,,0:01:08,0:00:00.000,0:00:23.587,0:00:00.000,0:00:00,0:00:00,0,0,Module Configuration
6,gw7,routing/NAT/test_nat.py,test_ft_nat_docker_restart,Pass,0:00:52,0:00:00.000,0:00:15.139,0:00:00.000,0:00:20,0:00:00,0,0,Test case passed
7,gw7,qos/test_qos_save_reboot.py,test_ft_qos_config_mgmt_verifying_config_with_save_reboot,,0:04:09,0:01:07.511,0:00:39.418,0:00:00.000,0:00:00,0:00:00,0,0,Module Configuration
8,gw7,qos/test_qos_save_reboot.py,test_ft_qos_config_mgmt_verifying_config_with_save_reboot,Pass,0:03:20,0:00:00.000,0:01:14.944,0:00:00.000,0:00:00,0:00:00,0,0,Test case passed
9,gw6,routing/test_l3_performance.py,test_ft_l3_performance_enhancements_v4_route_intstall_withdraw,,0:00:49,0:00:00.000,0:00:16.496,0:00:00.000,0:00:00,0:00:00,0,0,Module Configuration
10,gw6,routing/test_l3_performance.py,test_ft_l3_performance_enhancements_v4_route_intstall_withdraw,Fail,0:02:01,0:00:00.000,0:00:05.677,0:00:00.000,0:00:00,0:00:00,0,0,Route table is not updated after advertising of routes on TG
11,gw6,routing/test_l3_performance.py,test_cli_validation_ip_address,Pass,0:01:14,0:00:10.424,0:00:38.073,0:00:00.000,0:00:00,0:00:00,0,0,Test case passed
