Feature Name,Pass Rate,Executed,Pass,Non Pass,Not Run,Effective Pass Rate,Exec Time,SysLogs,Env Fail Rate,Skipped Rate,Script Error Rate,Unsupported Rate,CDT
,16.00%,25,4,21,4,19.05%,0:46:30,0,16.00%,0.00%,0.00%,0.00%,1:33:00
Control Plane ACL,0.00%,3,0,3,3,0.00%,0:13:05,0,100.00%,0.00%,0.00%,0.00%,0:26:10
SNMP Agent Optimization,0.00%,1,0,1,0,0.00%,0:00:00,0,0.00%,0.00%,0.00%,0.00%,0:00:00
Regression,15.00%,20,3,17,1,15.79%,0:33:04,0,5.00%,0.00%,0.00%,0.00%,1:06:08
PortChannel Config Enhancements,100.00%,1,1,0,0,100.00%,0:00:21,0,0.00%,0.00%,0.00%,0.00%,0:00:42
