Module Name,TC Pass Rate,TC Count,TC Pass,Sys Logs,CDT,FCLI,TSSH,DCNT,Prolog Time,Epilog Time,Func Time,Exec Time,Pass Rate,FCNT,Pass,Fail,Dut Fail,TGen Fail,Script Error,Not Supported,Config Fail,Env Fail,Dep Fail,Skipped,Timeout,Topo Fail,TS
,86.36%,44,38,0,0:09:08,2,0,2,0:03:02,0:01:16,0:04:50,0:09:08,90.24%,41,37,3,0,0,0,0,0,1,0,0,0,0,0
system/test_snmp.py,88.10%,42,37,0,0:07:28,1,0,1,0:02:09,0:00:44,0:04:35,0:07:28,90.00%,40,36,3,0,0,0,0,0,1,0,0,0,0,0
system/test_snapshot.py,50.00%,2,1,0,0:01:40,1,0,1,0:00:53,0:00:32,0:00:15,0:01:40,100.00%,1,1,0,0,0,0,0,0,0,0,0,0,0,0
