Feature Name,Pass Rate,Executed,Pass,Non Pass,Not Run,Effective Pass Rate,Exec Time,SysLogs,Env Fail Rate,Skipped Rate,Script Error Rate,Unsupported Rate,CDT
,81.82%,11,9,2,0,81.82%,1:04:30,0,0.00%,0.00%,0.00%,0.00%,2:09:00
Sanity,0.00%,1,0,1,0,0.00%,0:04:46,0,0.00%,0.00%,0.00%,0.00%,0:09:32
sFlow Hardening,75.00%,4,3,1,0,75.00%,0:12:43,0,0.00%,0.00%,0.00%,0.00%,0:25:26
VRF-Lite,100.00%,4,4,0,0,100.00%,0:16:37,0,0.00%,0.00%,0.00%,0.00%,0:33:14
L3 Scale and Performance,100.00%,2,2,0,0,100.00%,0:30:24,0,0.00%,0.00%,0.00%,0.00%,1:00:48
