Module Name,TC Pass Rate,TC Count,TC Pass,Sys Logs,CDT,FCLI,TSSH,DCNT,Prolog Time,Epilog Time,Func Time,Exec Time,Pass Rate,FCNT,Pass,Fail,Dut Fail,TGen Fail,Script Error,Not Supported,Config Fail,Env Fail,Dep Fail,Skipped,Timeout,Topo Fail,Node,TS
,80.61%,98,79,0,5:46:22,13,0,22,1:01:39,0:07:45,1:49:08,2:58:32,79.31%,58,46,9,1,0,0,1,0,1,0,0,0,0,,0
routing/NAT/test_nat.py,0.00%,3,0,0,0:13:09,1,0,1,0:01:08,0:04:54,0:07:07,0:13:09,0.00%,1,0,0,0,0,0,0,0,1,0,0,0,0,4,0
sanity/test_sanity_l3.py,0.00%,1,0,0,0:08:16,1,0,2,0:02:57,0:00:17,0:00:54,0:04:08,0.00%,1,0,1,0,0,0,0,0,0,0,0,0,0,3,0
qos/test_qos_save_reboot.py,0,0,0,0,0:02:28,1,0,1,0:02:28,0:00:00,0:00:00,0:02:28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
system/test_device_mgmt.py,0,0,0,0,0:02:28,1,0,1,0:02:28,0:00:00,0:00:00,0:02:28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
routing/test_ndp.py,0,0,0,0,0:02:28,1,0,1,0:02:28,0:00:00,0:00:00,0:02:28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
routing/test_arp.py,0,0,0,0,0:02:28,1,0,1,0:02:28,0:00:00,0:00:00,0:02:28,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0
routing/test_ip.py,0,0,0,0,0:00:00,0,0,0,0:00:00,0:00:00,0:00:00,0:00:00,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0
routing/VRF/test_vrf_scale.py,33.33%,6,2,0,2:03:08,1,0,2,0:28:33,0:00:05,0:32:56,1:01:34,50.00%,4,2,2,0,0,0,0,0,0,0,0,0,0,3,0
system/test_sflow.py,75.00%,4,3,0,0:21:34,1,0,2,0:01:09,0:00:12,0:09:26,0:10:47,66.67%,3,2,1,0,0,0,0,0,0,0,0,0,0,2,0
routing/test_l3_performance.py,75.00%,8,6,0,0:04:15,1,0,1,0:00:28,0:00:17,0:03:30,0:04:15,66.67%,3,2,1,0,0,0,0,0,0,0,0,0,0,4,0
routing/VRF/test_vrf.py,88.24%,17,15,0,0:36:26,1,0,2,0:07:56,0:00:05,0:10:12,0:18:13,80.00%,5,4,0,1,0,0,0,0,0,0,0,0,0,3,0
routing/BGP/test_bgp.py,88.46%,52,46,0,1:20:12,1,0,2,0:03:33,0:00:49,0:35:44,0:40:06,85.71%,35,30,4,0,0,0,1,0,0,0,0,0,0,2,0
routing/BGP/test_bgp_4node.py,100.00%,6,6,0,0:33:08,1,0,4,0:01:21,0:00:13,0:06:43,0:08:17,100.00%,5,5,0,0,0,0,0,0,0,0,0,0,0,1,0
routing/BGP/test_bgp_rr_traffic.py,100.00%,1,1,0,0:16:22,1,0,2,0:04:42,0:00:53,0:02:36,0:08:11,100.00%,1,1,0,0,0,0,0,0,0,0,0,0,0,3,0
