Feature Name,Pass Rate,Executed,Pass,Non Pass,Not Run,Effective Pass Rate,Exec Time,SysLogs,Env Fail Rate,Skipped Rate,Script Error Rate,Unsupported Rate,CDT
,89.86%,69,62,7,1,91.18%,0:55:53,0,0.00%,0.00%,0.00%,1.45%,1:51:46
In-Memory Debug Log,0.00%,1,0,1,0,0.00%,0:00:00,0,0.00%,0.00%,0.00%,0.00%,0:00:00
VRF-Lite,88.24%,17,15,2,0,88.24%,0:18:25,0,0.00%,0.00%,0.00%,0.00%,0:36:50
Regression,92.16%,51,47,4,1,94.00%,0:37:28,0,0.00%,0.00%,0.00%,1.96%,1:14:56
